IPN,Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Library Ref,Library Path,Footprint Ref,Footprint Path,Footprint Ref 2,Footprint Path 2,Footprint Ref 3,Footprint Path 3,Series,Part Status,Value,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Operating Temperature,Mounting Type,Package / Case,Size / Dimension,Thickness (Max)
CAP-KEM-GP-0402-00766,https://api.kemet.com/component-edge/download/datasheet/CBR04C969B2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16327-1-ND,CBR04C969B2GAC,KEMET,CAP CER 9.6PF 200V .1PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,9.6pF,9.6pF,0.1pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00767,https://api.kemet.com/component-edge/download/datasheet/CBR04C529B2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16318-1-ND,CBR04C529B2GAC,KEMET,CAP CER 5.2PF 200V .1PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,5.2pF,5.2pF,0.1pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00768,https://api.kemet.com/component-edge/download/datasheet/CBR04C919B2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16326-1-ND,CBR04C919B2GAC,KEMET,CAP CER 9.1PF 200V .1PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,9.1pF,9.1pF,0.1pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00769,https://api.kemet.com/component-edge/download/datasheet/CBR04C759B2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16323-1-ND,CBR04C759B2GAC,KEMET,CAP CER 7.5PF 200V .1PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,7.5pF,7.5pF,0.1pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00770,https://api.kemet.com/component-edge/download/datasheet/CBR04C108B2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16295-1-ND,CBR04C108B2GAC,KEMET,CAP CER .1PF 200V .1PF% COG 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,0.1pF,0.1pF,0.1pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00771,https://api.kemet.com/component-edge/download/datasheet/CBR04C180F1GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-11250-1-ND,CBR04C180F1GAC,KEMET,CAP CER 18PF 100V C0G/NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,18pF,18pF,1%,100V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00772,https://api.kemet.com/component-edge/download/datasheet/CBR04C120F1GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-11248-1-ND,CBR04C120F1GAC,KEMET,CAP CER 12PF 100V C0G/NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,12pF,12pF,1%,100V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00773,https://api.kemet.com/component-edge/download/datasheet/C0402C150C5GACTU.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-17366-1-ND,C0402C150C5GAC7867,KEMET,CAP CER 15PF 50V NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Comm C0G,Active,15pF,15pF,0.25pF,50V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00774,https://api.kemet.com/component-edge/download/datasheet/C0402T270J3GACTU.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-6268-1-ND,C0402T270J3GACTU,KEMET,CAP CER 27PF 25V C0G/NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD COTS C0G,Active,27pF,27pF,5%,25V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00775,https://api.kemet.com/component-edge/download/datasheet/C0402C471F5GAC7867.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-14275-1-ND,C0402C471F5GAC7867,KEMET,CAP CER 470PF 50V NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Comm C0G,Active,470pF,470pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00776,https://api.kemet.com/component-edge/download/datasheet/C0402C681F5GAC7867.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-14284-1-ND,C0402C681F5GAC7867,KEMET,CAP CER 680PF 50V NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Comm C0G,Active,680pF,680pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00777,https://api.kemet.com/component-edge/download/datasheet/CBR04C220F2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16333-1-ND,CBR04C220F2GAC,KEMET,CAP CER 22PF 200V 1% COG 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,22pF,22pF,1%,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00778,https://api.kemet.com/component-edge/download/datasheet/CBR04C200F2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16332-1-ND,CBR04C200F2GAC,KEMET,CAP CER 20PF 200V 1% COG 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,20pF,20pF,1%,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00779,https://api.kemet.com/component-edge/download/datasheet/CBR04C100F2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16328-1-ND,CBR04C100F2GAC,KEMET,CAP CER 10PF 200V 1% COG 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,10pF,10pF,1%,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00780,https://api.kemet.com/component-edge/download/datasheet/CBR04C300F2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16336-1-ND,CBR04C300F2GAC,KEMET,CAP CER 30PF 200V 1% COG 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,30pF,30pF,1%,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00781,https://api.kemet.com/component-edge/download/datasheet/CBR04C150F2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16330-1-ND,CBR04C150F2GAC,KEMET,CAP CER 15PF 200V 1% COG 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,15pF,15pF,1%,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00782,https://api.kemet.com/component-edge/download/datasheet/C0402C102F5GACAUTO.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-19359-1-ND,C0402C102F5GACAUTO,KEMET,CAP CER 1000PF 50V C0G/NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Auto C0G,Active,1000pF,1000pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00783,https://api.kemet.com/component-edge/download/datasheet/C0402C152G5GAC7867.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-17551-1-ND,C0402C152G5GAC7867,KEMET,CAP CER SMD 0402 1500PF 2% COG 5,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Comm C0G,Active,1500pF,1500pF,2%,50V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00784,https://api.kemet.com/component-edge/download/datasheet/CBR04C508A2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16299-1-ND,CBR04C508A2GAC,KEMET,CAP CER .5PF 200V .05PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,0.5pF,0.5pF,0.05pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00785,https://api.kemet.com/component-edge/download/datasheet/C0402T102K5RCLTU.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-6294-1-ND,C0402T102K5RCLTU,KEMET,CAP CER 1000PF 50V X7R 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD COTS X7R,Active,1000pF,1000pF,10%,50V,X7R,-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00786,https://api.kemet.com/component-edge/download/datasheet/CBR04C908A2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16303-1-ND,CBR04C908A2GAC,KEMET,CAP CER .9PF 200V .05PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,0.9pF,0.9pF,0.05pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00787,https://api.kemet.com/component-edge/download/datasheet/CBR04C109A2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16304-1-ND,CBR04C109A2GAC,KEMET,CAP CER 1PF 200V .05PF% COG 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,1pF,1pF,0.05pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00788,https://api.kemet.com/component-edge/download/datasheet/CBR04C308A2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16297-1-ND,CBR04C308A2GAC,KEMET,CAP CER .3PF 200V .05PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,0.3pF,0.3pF,0.05pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00789,https://api.kemet.com/component-edge/download/datasheet/CBR04C408A2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16298-1-ND,CBR04C408A2GAC,KEMET,CAP CER .4PF 200V .05PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,0.4pF,0.4pF,0.05pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00790,https://api.kemet.com/component-edge/download/datasheet/CBR04C808A2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16302-1-ND,CBR04C808A2GAC,KEMET,CAP CER .8PF 200V .05PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,0.8pF,0.8pF,0.05pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00791,https://api.kemet.com/component-edge/download/datasheet/CBR04C208A2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16296-1-ND,CBR04C208A2GAC,KEMET,CAP CER .2PF 200V .05PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,0.2pF,0.2pF,0.05pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00792,https://api.kemet.com/component-edge/download/datasheet/CBR04C608A2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16300-1-ND,CBR04C608A2GAC,KEMET,CAP CER .6PF 200V .05PF% COG 040,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,0.6pF,0.6pF,0.05pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00793,https://api.kemet.com/component-edge/download/datasheet/CBR04C209A2GAC.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(0.6Thickness).JPG,399-16308-1-ND,CBR04C209A2GAC,KEMET,CAP CER 2PF 200V .05PF% COG 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,CBR-SMD RF C0G,Active,2pF,2pF,0.05pF,200V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00794,https://api.kemet.com/component-edge/download/datasheet/C0402H821J3GACT1K0.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-16030-1-ND,C0402H821J3GACT1K0,KEMET,CAP CER 820PF 25V C0G/NP0 SMD,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Indust C0G HT200C,Active,820pF,820pF,5%,25V,"C0G, NP0",-55°C ~ 200°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00795,https://api.kemet.com/component-edge/download/datasheet/C0402H152J5GAC7867.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-11932-1-ND,C0402H152J5GAC7867,KEMET,CAP CER 1500PF 50V C0G/NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Indust C0G HT200C,Active,1500pF,1500pF,5%,50V,"C0G, NP0",-55°C ~ 200°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00796,https://api.kemet.com/component-edge/download/datasheet/C0402C680F3GACTU.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-14465-1-ND,C0402C680F3GAC7867,KEMET,CAP CER 68PF 25V NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Comm C0G,Active,68pF,68pF,1%,25V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00797,https://api.kemet.com/component-edge/download/datasheet/C0402C120F5GAC7867.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-19368-1-ND,C0402C120F5GAC7867,KEMET,CAP CER 12PF 50V C0G/NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Comm C0G,Active,12pF,12pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00798,https://api.kemet.com/component-edge/download/datasheet/C0402C330F5GACTU.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-11121-1-ND,C0402C330F5GACTU,KEMET,CAP CER 33PF 50V C0G/NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Comm C0G,Active,33pF,33pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00799,https://api.kemet.com/component-edge/download/datasheet/C0402C151F5GAC7867.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-14269-1-ND,C0402C151F5GAC7867,KEMET,CAP CER 150PF 50V NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Comm C0G,Active,150pF,150pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
CAP-KEM-GP-0402-00800,https://api.kemet.com/component-edge/download/datasheet/C0402C360F5GACTU.pdf,"//media.digikey.com/Renders/Kemet%20Renders/0402-(1005-Metric)-1,00x0,50x0,55mm.jpg",399-14450-1-ND,C0402C360F5GAC7867,KEMET,CAP CER 36PF 50V NP0 0402,Capacitor,SchLib\Capacitor.SchLib,0402_CAPC1005X06L,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06M,PcbLib\Capacitor.PcbLib,0402_CAPC1005X06N,PcbLib\Capacitor.PcbLib,SMD Comm C0G,Active,36pF,36pF,1%,50V,"C0G, NP0",-55°C ~ 125°C,"Surface Mount, MLCC",0402 (1005 Metric),"0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.022"" (0.55mm)"
